backend_name,last_update_date,qubit,T1_us,T2_us,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length_ns
ibm_aachen,2025-09-07T14:14:55-07:00,110,217.89102813446675,264.476394045323,0.0303955078125,0.05810546875,0.00146484375,2600
ibm_aachen,2025-09-07T14:14:55-07:00,111,192.6038456219642,84.87470486970766,0.0040283203125,0.02099609375,0.0009765625,2600
ibm_aachen,2025-09-07T14:14:55-07:00,112,145.5910808226657,225.6694009217701,0.0074462890625,0.01416015625,0.0048828125,2600
ibm_aachen,2025-09-07T14:14:55-07:00,113,283.8857763558009,307.7919273282454,0.00390625,0.01123046875,0.00146484375,2600
ibm_aachen,2025-09-07T14:14:55-07:00,114,156.96539627690603,20.57090962980858,0.004150390625,0.00927734375,0.00146484375,2600
ibm_aachen,2025-09-07T14:14:55-07:00,115,181.27816503466528,241.0867716242779,0.00732421875,0.00634765625,0.0029296875,2600
ibm_aachen,2025-09-07T14:14:55-07:00,118,281.1080181879398,136.55645158286836,0.0103759765625,0.01611328125,0.0146484375,2600
ibm_aachen,2025-09-07T14:14:55-07:00,119,148.5796779326647,25.571494595025438,0.0389404296875,0.0244140625,0.0068359375,2600
ibm_aachen,2025-09-07T14:14:55-07:00,129,346.2324673124446,441.34477712641433,0.0191650390625,0.01416015625,0.01904296875,2600
ibm_aachen,2025-09-07T14:14:55-07:00,130,218.58271167481695,144.47864437707486,0.277099609375,0.27490234375,0.0947265625,2600
ibm_aachen,2025-09-07T14:14:55-07:00,131,294.8310034803891,429.7083981675631,0.0167236328125,0.009765625,0.0078125,2600
ibm_aachen,2025-09-07T14:14:55-07:00,132,137.03916276568958,127.75146117859613,0.025634765625,0.0048828125,0.05029296875,2600
ibm_aachen,2025-09-07T14:14:55-07:00,133,226.5083637051505,266.93831681827805,0.004150390625,0.00439453125,0.00048828125,2600
ibm_marrakesh,2025-09-09T13:26:02-07:00,7,315.9228716099011,126.66793811066715,0.0068359375,0.01171875,0.001953125,2584
